SKIDCURR,TARGET
101816,0.40639654544352855
101819,0.39073343246542686
101827,0.45053473456381343
101863,0.3427070668742354
101867,0.11346589740286743
101870,0.4243083768922272
101873,0.31494676270002453
101878,0.6523971163764319
101879,0.49905151053105035
101880,0.2867118369882279
101887,0.5033527049204727
101897,0.41063362636894984
101901,0.44936919918929374
101903,0.8168741615787715
101920,0.5301038682263608
101921,0.3294399046527523
101922,0.5206711675522658
101961,0.418492858913712
101962,0.3608712986463862
101971,0.3631000499864244
101976,0.4816553949429685
102002,0.6627757744864816
102005,0.1713444427815402
102007,0.6965323083348951
102017,0.3501434998207289
102019,0.5868706604056118
102029,0.3462901511663057
102051,0.8250038155867131
102052,0.5500572314176879
102054,0.1788357094228719
102062,0.2659525951636126
102067,0.5963939208717857
102068,0.5567504097147881
102070,0.3957339573473531
102090,0.6876855897814408
102092,0.7132650759334278
102099,0.5253085776331489
102100,0.3065337417012191
102112,0.3977703030279793
102113,0.27306362195677586
102122,0.6354021981602793
102123,0.8021206931765219
102125,0.5403498254999743
102126,0.496248576054327
102146,0.4575949804638209
102147,0.5276261321869847
102151,0.29374021498762437
102158,0.7202359716236298
102159,0.6181767303794874
102162,0.5082439264118052
102165,0.5231093361679267
102166,0.4207136333966695
102174,0.5433459560258673
102193,0.6966208028313702
102198,0.47549473855892277
102205,0.6529784859345857
102206,0.24662746591431078
102218,0.601371250462777
102221,0.6303834647324604
102230,0.46076056762848755
102238,0.3269847436072852
102248,0.6214596478468016
102252,0.648461563396958
102259,0.5330236976563828
102262,0.477391963274944
102273,0.6791024948447256
102286,0.8275782647941508
102293,0.24705378613574627
102294,0.3159795632286888
102296,0.4916866612777181
102298,0.46392118181982395
102303,0.34125748353515
102309,0.3464606708738858
102315,0.6887901679061956
102340,0.44995389146658205
102342,0.5243024280847952
102344,0.40457610994904236
102346,0.3690412226458128
102347,0.3434684442120694
102374,0.5686597530392683
102380,0.1384898455478629
102387,0.08672696010548113
102393,0.352023556927585
102403,0.550957528571584
102413,0.43851820020233273
102414,0.4814438806988096
102415,0.6317813464061253
102416,0.42148290499003244
102439,0.5150813528025748
102441,0.43204656170767036
102443,0.4747939916127476
102444,0.6244538923781594
102445,0.5803794082452565
102448,0.668776666712924
102449,0.4247610862781799
102450,0.6253353312265314
102456,0.2937134773465404
102458,0.10617065306127807
102459,0.42116425723378836
102465,0.23712800761164501
102470,0.7618672294882313
102471,0.3552160298359558
102475,0.16860334746761485
102476,0.3206868388460412
102506,0.563809849177414
102509,0.47913409721443434
102519,0.5824525504838926
102522,0.4188679188520894
102545,0.28747714856929446
102549,0.43870565622089863
102562,0.4118582943375081
102563,0.39121164358445465
102568,0.32151610653815926
102582,0.4149318709393873
102592,0.4192580104187503
102597,0.6915878820485958
102605,0.32777382305994773
102614,0.2803237490129293
102617,0.488168219047817
102634,0.432164497312898
102652,0.434713149560865
102655,0.3497327669208517
102671,0.5442240527117039
102694,0.7026700658569563
102701,0.18312257651812572
102703,0.508156644665
102704,0.381918796580782
102713,0.34685344477378355
102720,0.34426923499457934
102731,0.6795743617712693
102733,0.3976195670604741
102749,0.22724172884783142
102755,0.38342519324949975
102763,0.5122806225766088
102770,0.2483329000135865
102772,0.3881682309081587
102799,0.3484390975063778
102838,0.5800517256932863
102854,0.39594559104366267
102862,0.12871007851757182
102863,0.5025033248449435
102867,0.3609226436422674
102868,0.32403048372600096
102878,0.5423064055721387
102887,0.32350977273625275
102898,0.22661422994819713
102904,0.3182679019703079
102912,0.35085781413858913
102919,0.3860027536704323
102927,0.4807239569129977
102932,0.27708794816830196
102933,0.5770671109414159
102935,0.396740186026632
102958,0.6265104399563008
102969,0.6109871771977439
102971,0.19079477125872257
102975,0.2809960527741822
102979,0.4251989618799876
102982,0.7400666600987748
102987,0.6350838297585735
102989,0.4913863668670433
102995,0.5092834112607302
102996,0.6574331417806507
103000,0.4415321284629157
103001,0.6909607673767518
103004,0.5199681225306602
103010,0.31941709288223613
103025,0.5072600875549809
103029,0.4856180609314077
103046,0.39348425909652035
103056,0.464925836446907
103062,0.6641906242196737
103078,0.5098499286214966
103083,0.31308486085751075
103092,0.5883971640222132
103096,0.31636124436443813
103097,0.823819690163965
103102,0.5222674556224773
103112,0.3252585242325008
103132,0.4966914032130174
103144,0.4214815817261519
103145,0.3625854930567101
103146,0.5126784456014518
103147,0.4928743707612626
103158,0.5084082546845327
103171,0.40215716650466715
103173,0.10181186443753187
103184,0.6375273179294032
103195,0.41817267449306295
103196,0.3648859593347799
103206,0.3015812085744669
103230,0.25149452515848986
103231,0.5100391939720975
103232,0.2627012542472173
103239,0.6972535834479168
103240,0.3377413790107582
103243,0.42170778949555315
103252,0.5004998876707187
103258,0.2956797969780588
103259,0.7709039599805357
103279,0.21018807516739624
103280,0.2780046039614828
103286,0.5298499114737114
103287,0.7571635133143352
103290,0.4422685222995736
103298,0.28810917678008335
103315,0.4396190475906375
103319,0.25517457059804766
103334,0.2334307570929396
103336,0.4738518255077672
103345,0.23916376685683452
103368,0.4416927571525111
103371,0.21665548337917462
103377,0.6073440656011879
103398,0.36376831973195817
103404,0.5197903865872989
103408,0.5738551191350703
103410,0.507283495126598
103418,0.37863132075139555
103420,0.6715994830493099
103432,0.5936288323514299
103433,0.49609231812379695
103436,0.5497137985372912
103440,0.09765549377107809
103453,0.46179565373669634
103459,0.5597219698400411
103460,0.7067155374328321
103461,0.11487549780768744
103462,0.5370917745302528
103473,0.6505451754634514
103474,0.6080649522329403
103475,0.659673366154607
103478,0.5167307218979432
103480,0.5601386494270701
103484,0.3945387576526044
103494,0.4309710028397745
103513,0.5852687662327242
103515,0.2505316718201709
103516,0.7344468683279386
103525,0.6134292848685616
103541,0.5517328688858247
103544,0.5400262360849777
103562,0.7470248381086468
103570,0.7308411027787428
103572,0.391800394434866
103574,0.5244254805733392
103575,0.3454709237295657
103591,0.4611828708278981
103594,0.4824237329332161
103609,0.34863784520243163
103613,0.3658999961918411
103614,0.6306096465246488
103615,0.7297657861898927
103624,0.38500432108154087
103625,0.7775004304269731
103628,0.3570597872112946
103629,0.2864999562943747
103647,0.3076053719679407
103648,0.5374195814644508
103651,0.7422342175930642
103658,0.5485297723901684
103668,0.3540194173136798
103669,0.48992859573924524
103676,0.6449185687978191
103682,0.3864105203848988
103683,0.6186755762184227
103689,0.5068916199679288
103725,0.6080365193877545
103733,0.5538855997711828
103744,0.38201276832726233
103762,0.3807096153639595
103771,0.8338608969308456
103773,0.3676992665474278
103783,0.44842792491943523
103784,0.4520415279944662
103808,0.44657056122453326
103812,0.4827964457481099
103813,0.3842765384673234
103814,0.6205073894983001
103818,0.5307696859297436
103824,0.7032285661027897
103828,0.5298510291734734
103830,0.7901360111994379
103840,0.4534599379676967
103842,0.39952719188329855
103847,0.34155454797728424
103848,0.42470863363370515
103851,0.25447431991938235
103854,0.5115214726914008
103857,0.4714300136841914
103861,0.42126216486619916
103862,0.5265929476815872
103865,0.5254329418790513
103870,0.564329861428681
103876,0.36517336661480015
103891,0.696081066766416
103908,0.4029394423998125
103914,0.6548059881641595
103918,0.512443022975484
103940,0.4438354483686371
103963,0.3883057233202697
103966,0.6290944280911708
103971,0.3651299391743857
103980,0.5298939647282055
103984,0.35566667194967827
103985,0.27168028503767944
103998,0.7502028727191516
104019,0.5595428992063242
104026,0.6101930068527531
104035,0.5020325189465166
104044,0.6462211869579971
104045,0.33752342603016783
104047,0.59749604245402
104051,0.4360635159021799
104058,0.34553532034403833
104063,0.3798733726163086
104066,0.5191055223790304
104087,0.4612627034358181
104089,0.4212346056397345
104095,0.45512289467360595
104098,0.48254901274058565
104104,0.4095766220948993
104110,0.7652731863341874
104120,0.5083066811108379
104122,0.3354781235933935
104131,0.35216869649074983
104132,0.27738438219656675
104135,0.42042305772360933
104136,0.43131238806224276
104149,0.6229374594330206
104150,0.5399752562336796
104156,0.31781402951197135
104165,0.8429374348700198
104175,0.4448498625842438
104179,0.49119341787948445
104184,0.678595195856874
104206,0.2729233402376403
104216,0.5651316082924944
104230,0.5428622223626021
104257,0.5943816150046021
104272,0.5596323692109637
104273,0.4537706638881503
104278,0.5255468977845805
104294,0.6312230958251962
104295,0.5794711111106968
104297,0.3819792767112608
104298,0.5217674016541956
104308,0.4055951637714536
104318,0.41980209603110896
104319,0.48420686432416893
104320,0.1816480289438939
104327,0.2477419208252212
104334,0.4904097675110742
104344,0.342017466770886
104350,0.30172387214783847
104351,0.42667764541383585
104354,0.4748634179829622
104369,0.5458233121641247
104376,0.36687265418328546
104381,0.4634047114398046
104384,0.5195365042907263
104391,0.5952169574045492
104394,0.1561522267480368
104398,0.5240450071148889
104402,0.48000092535479516
104408,0.531717839343453
104409,0.31035399895463645
104410,0.6111969980722852
104412,0.7789875831858294
104417,0.6615304336740564
104424,0.35187769731632507
104426,0.4542365847285532
104435,0.5969177526112053
104445,0.4983627938922784
104458,0.43370007316041487
104460,0.39930853175279485
104466,0.5420743779763182
104472,0.4839692841372454
104473,0.32320653588787934
104479,0.43234891311583745
104480,0.3514638062489879
104482,0.5861691049756834
104499,0.4487765265819273
104501,0.43500541131180526
104502,0.5257150318308493
104506,0.5056910342906837
104510,0.44501329583923444
104512,0.4321864868107573
104520,0.5730517273484066
104528,0.436973478023042
104529,0.49735655588634436
104541,0.4347609631594033
104578,0.4953273087796994
104584,0.39994442325024515
104588,0.4435442609135347
104602,0.6861901782241457
104610,0.4795582646390108
104611,0.5108966965039606
104618,0.552294649794245
104620,0.3914562977203294
104622,0.43336501845566283
104624,0.5764593513067663
104625,0.291773351406888
104634,0.4256124376586271
104639,0.6120325494038306
104646,0.3271968125653473
104647,0.3852570428436444
104652,0.5420674224662987
104670,0.6548974759037701
104677,0.565880787785645
104685,0.7713668908370066
104691,0.5479804939685957
104696,0.43920041285230543
104699,0.4059425698497705
104712,0.5617528754329162
104714,0.6159870305532561
104717,0.49719390025226456
104718,0.48315665637010097
104740,0.48581783270241236
104741,0.4051601129302202
104743,0.513848277723459
104744,0.5632524230444708
104747,0.6747838180201333
104767,0.5318008081360276
104772,0.7873479291640071
104776,0.5476178999235035
104779,0.61850183844406
104814,0.21993617416582756
104815,0.3411467590313535
104830,0.48774590003438606
104831,0.7162766521448611
104833,0.36027961309466805
104839,0.4741337961792177
104840,0.4382339568846497
104860,0.5083987390707199
104861,0.6218733822977901
104866,0.44502028016372525
104870,0.4386556066580306
104877,0.4862576865840122
104878,0.5158048989277214
104879,0.556156379090243
104880,0.33836495696322133
104899,0.27255530087332414
104906,0.62288309942756
104907,0.4854476123139264
104913,0.44155162792982516
104916,0.5016737665936855
104921,0.3918617583666376
104930,0.2712861315493847
104931,0.7226925631490048
104936,0.16546591262403043
104937,0.3048152518749234
104942,0.3282112046457626
104943,0.5103702791776338
104969,0.40824579859522
104972,0.7493828227860992
104988,0.4454547727300308
105013,0.2708820100957306
105015,0.6262984232477345
105019,0.5092391797807128
105027,0.5165785903814872
105030,0.3989864000010908
105035,0.6822721198960111
105041,0.5486670192188527
105051,0.45679620484735983
105056,0.4709433976074279
105067,0.679876304823374
105071,0.41483694245496283
105072,0.41043693668130504
105074,0.5586861138292772
105091,0.43496536092948196
105101,0.4537517637102007
105103,0.4140398202195306
105134,0.5516109235750064
105139,0.6442316531301444
105142,0.3983111678471392
105146,0.29992790612125103
105163,0.37438244951588545
105168,0.49198170178174744
105172,0.45986442586608417
105176,0.6533866803587066
105195,0.4947964407573836
105196,0.4370306660146381
105197,0.3425318982025207
105203,0.2908268345207309
105223,0.47746349557325607
105227,0.758419287625082
105228,0.246258764688627
105230,0.6102287446983078
105231,0.44801708298082865
105239,0.509502879040728
105242,0.40106196199625316
105244,0.5668669169285538
105245,0.44852529627683296
105248,0.5032184089082814
105249,0.3951714558881255
105266,0.3461483691706753
105271,0.6948553893906918
105276,0.36181846948338325
105282,0.1473527517865184
105292,0.3930206537153136
105297,0.23887771367677732
105332,0.6005580760901827
105333,0.3709105387644313
105343,0.3244560436272658
105344,0.5882170415934896
105345,0.39067024210027324
105357,0.6263173959538538
105359,0.3168274150510193
105366,0.4635644978036658
105367,0.18448253959253827
105370,0.6001946985922253
105377,0.5087175335684121
105390,0.6698914539953407
105399,0.6237767484361911
105403,0.4114208309049711
105404,0.47684289340246394
105414,0.5745517203004231
105417,0.6537789067179383
105425,0.6408716031108773
105452,0.5048400818834438
105454,0.5831149558670747
105456,0.2213814787456697
105470,0.47726709505021236
105471,0.3888479052568675
105483,0.5762352686027296
105493,0.5095740189070873
105508,0.4638063358641315
105514,0.47063949864405125
105515,0.39297216223646997
105528,0.778912879483656
105529,0.4462467325309634
105531,0.520468089093943
105532,0.5101953424966825
105558,0.41210852470084364
105574,0.13092368105772756
105578,0.3659134547053754
105584,0.6350182882350865
105595,0.4687805502114279
105617,0.6032056667262891
105618,0.4047079166256784
105621,0.6247883570945276
105625,0.39873697544931436
105629,0.5677032136996223
105630,0.4624464927875927
105634,0.4960811804000675
105635,0.1357142809658745
105641,0.6673894807881523
105647,0.5399740745688044
105648,0.4923924470755895
105655,0.4113258555479533
105657,0.43965268750126535
105672,0.4425143067268936
105678,0.5200036445159707
105682,0.40181424714703756
105691,0.40814984625637335
105692,0.2300309215574805
105706,0.18533704786724384
105712,0.3768829561164111
105720,0.43846724612455557
105734,0.5507606782915527
105735,0.42990174091670175
105736,0.5397605759395439
105737,0.560259556983451
105738,0.2904565606344977
105740,0.45194235202126426
105744,0.4311103587723948
105747,0.5965413621788798
105749,0.5845111058994964
105754,0.5768120800964589
105758,0.5585884279741612
105760,0.3936606831017965
105767,0.47988752415344343
105784,0.43586048057456606
105791,0.7142818111398241
105802,0.6329238763970109
105807,0.5007402538629165
105809,0.3151402808344454
105816,0.41990614694908646
105817,0.2810538023441905
105824,0.5046182125106893
105832,0.321934214935927
105856,0.5119617689701828
105865,0.43028807496038163
105899,0.4354551370867329
105906,0.3407730871518498
105916,0.3370366137105941
105923,0.4512140451914662
105937,0.5991012486442286
105965,0.42708167251512535
105966,0.5929606406854183
105968,0.5914349329662184
105973,0.41537487456568767
105976,0.43393374877172025
105978,0.4729135649053522
105979,0.617686811356004
105991,0.4609609801334651
105998,0.449928978123997
105999,0.3716644928792125
106000,0.641346187583135
106001,0.3954248117164779
106010,0.3121735303400385
106011,0.39284346134130316
106013,0.779037450135822
106015,0.47721347259012964
106026,0.5231004421452913
106032,0.456976951510136
106035,0.5806378255941598
106040,0.34798464242781096
106041,0.44311861389450424
106044,0.5611456108427489
106053,0.5530393687388893
106054,0.3614029901043121
106065,0.3222692103986771
106081,0.18215854562063358
106083,0.44777719064966937
106087,0.4246223334205254
106090,0.5914548332234678
106101,0.6068645980459823
106102,0.4029012827442703
106109,0.586121886351036
106116,0.5678882981466314
106150,0.5272969575818581
106155,0.2344755183863546
106166,0.5077724929867752
106176,0.37036856087119807
106189,0.31221026557362797
106199,0.5116402223321855
106205,0.4619454323379496
106206,0.3723612273759675
106211,0.4919582343877689
106214,0.3211894698429938
106216,0.48431705060102526
106217,0.6098719626726353
106225,0.2367403798150022
106249,0.42338694532156435
106256,0.6949915452603076
106258,0.5916853944193752
106261,0.32251642936362634
106262,0.2787771964506263
106264,0.5609452377414789
106271,0.18597745709916005
106276,0.3907879064746611
106277,0.6320878231835564
106286,0.3710906959044019
106293,0.30919138179663114
106295,0.4289968789086329
106296,0.40977125260947944
106297,0.3347455447995886
106298,0.24474815674312225
106311,0.38940283216357285
106314,0.6170561164570249
106320,0.18287508433599214
106334,0.6216515075593343
106346,0.7634409792867961
106347,0.4789676367843185
106349,0.5850567185161243
106354,0.3338274327370488
106360,0.2838703049051812
106373,0.3807087925840799
106377,0.718753816323146
106386,0.7459572102143135
106387,0.2907731892904733
106391,0.46288597094176587
106401,0.21230035662541094
106411,0.6461722695783774
106413,0.49079011171351816
106426,0.24297722994510987
106427,0.43647893461490866
106428,0.43691043855415307
106434,0.43411674966181174
106438,0.27642017716313244
106440,0.7027382690576308
106441,0.448158868871577
106452,0.6568819043553316
106453,0.4500278360046504
106454,0.5416011740290736
106457,0.37916420544782997
106484,0.6013482703013342
106488,0.2545459391733444
106491,0.37398846811165076
106514,0.7758888010841815
106527,0.3738437258987962
106528,0.4307583727878547
106529,0.21376400834103632
106534,0.5288817458561462
106550,0.7746191931659138
106577,0.5506512039543446
106585,0.5986842035141161
106590,0.5699503975634829
106607,0.44929923665202426
106610,0.25794007956684556
106611,0.3745442577973518
106612,0.649406160044929
106624,0.6172960159587033
106631,0.6861136690139171
106647,0.7691478149905339
106660,0.420260467699569
106674,0.32005646809436894
106687,0.6339113029823238
106712,0.3148016324163372
106713,0.595008146906988
106717,0.4567761892987235
106720,0.5197360539922271
106721,0.5725963061186512
106724,0.30621269228562753
106735,0.6055745000670442
106739,0.5902711521084798
106740,0.5157250352968786
106754,0.4940720110684904
106760,0.44449970718016824
106761,0.5234754228846422
106784,0.41752339854915677
106787,0.45853875218271056
106797,0.5105592247875833
106798,0.50830521573811
106802,0.42788873846758696
106803,0.276282276730945
106804,0.6503673136820732
106805,0.5843272109236637
106810,0.35990793605846555
106812,0.4324246382087511
106813,0.2715308917318883
106817,0.48845024314911195
106822,0.3322159733503787
106823,0.4931737917700207
106827,0.4514636143643902
106841,0.46549292259935887
106851,0.7023985843338484
106852,0.5284690668560211
106853,0.6029515953503288
106854,0.8641830388773232
106861,0.5104122286224838
106873,0.5286329902994795
106877,0.5346039605922461
106878,0.42611317031168544
106881,0.6482846419286313
106900,0.23726796717925425
106906,0.27129118408852915
106907,0.3834477293028673
106914,0.502188257291529
106916,0.4155344696624175
106924,0.4588162651910697
106931,0.3951442679257468
106936,0.6241918616057548
106937,0.6981533308410837
106938,0.4378951302648308
106939,0.5532285848801821
106943,0.6256580113730554
106944,0.7360840472488187
106967,0.33972276407333457
106980,0.5727748869502589
106986,0.69837238404248
106987,0.36251873882405117
106990,0.5504565243631291
107013,0.5141417240467228
107023,0.44053615959219367
107033,0.557393917259509
107037,0.6283050074368368
107048,0.3600130573978324
107071,0.25299500810375153
107081,0.2811119891298177
107113,0.4024855613857457
107130,0.594817567289503
107131,0.5266449603952884
107145,0.6518986252771994
107156,0.4925809534824179
107219,0.8447591101688897
107222,0.5577320660330229
107223,0.5709980041704448
107232,0.5063595040664712
107245,0.3453032607297671
107246,0.610854738786576
107247,0.48517886212316896
107256,0.3656755320134522
107259,0.5736592866703655
107260,0.30692190202312153
107279,0.7244259285467347
107280,0.4054134577613618
107281,0.6440722039673162
107285,0.34912956095399944
107329,0.42342856390536543
107337,0.763378614821515
107349,0.49332960760119077
107350,0.5116216603184253
107351,0.5318126547357833
107359,0.7782231907203816
107391,0.3961130015228295
107394,0.4348764098161976
107395,0.5748651107419591
107406,0.31880330457969047
107416,0.46351410723552244
107417,0.407599993247206
107418,0.4692953217029814
107419,0.5880703573012765
107444,0.3637972724002101
107445,0.17401295851435528
107446,0.20633730891063873
107460,0.5407286525651211
107470,0.3944151957625402
107475,0.4164060229402016
107520,0.5659184200530769
107526,0.5332419375341855
107527,0.41853959407098246
107530,0.43998033485147403
107532,0.49825501888333906
107534,0.3797754984886305
107535,0.519414462711021
107554,0.7668724009222914
107556,0.12056843203333133
107559,0.6573547189104768
107561,0.48319783316505643
107564,0.5524892841477915
107566,0.42140317795392634
107571,0.18041555354661148
107590,0.37765865647959895
107602,0.6015259201900908
107625,0.37968343295230345
107626,0.6066944254347776
107635,0.5498793599392994
107636,0.44549049596439055
107645,0.5748619907627162
107652,0.7300630386254582
107655,0.4356214457279455
107668,0.34710862589998626
107670,0.3074344423108615
107677,0.3006027691626763
107680,0.4884597047094812
107683,0.5938794314195454
107684,0.33749832085315107
107691,0.4391209535716225
107692,0.17456872250962555
107703,0.35226104946755676
107709,0.2347434196702325
107710,0.530998689328163
107721,0.5881378751115304
107725,0.6463439435591437
107727,0.3076665526879589
107739,0.1406888676701225
107740,0.5402103282038079
107741,0.3756451741187777
107747,0.33661945538865057
107765,0.45587306766705804
107768,0.5472616790281585
107775,0.56109272301676
107782,0.658686966346564
107790,0.7235572050170315
107801,0.3332165706106618
107807,0.5854203311754205
107811,0.3409015941661704
107817,0.256352505259644
107826,0.4999042905318503
107838,0.5320403878302449
107839,0.5537983557823039
107843,0.23923860510191466
107847,0.4699714598621309
107849,0.6744142547966625
107850,0.4664417971745562
107867,0.2987180943422098
107871,0.5254850325368445
107908,0.55533325899326
107913,0.205624080246129
107927,0.3535051227832341
107931,0.3802479335773761
107955,0.33505008240693707
107962,0.6663954743124169
107977,0.40970444381726073
107978,0.2723382878250668
107993,0.23170017502836612
108010,0.519080314984907
108016,0.3354290904068175
108018,0.8668830606769119
108027,0.5011596421348017
108045,0.5913541664673589
108069,0.29619724465194314
108082,0.3663718225254939
108089,0.3719270913300114
108092,0.3839157176036276
108106,0.5489177924450911
108112,0.3142694082599876
108120,0.19501237632643603
108122,0.5793659374350013
108135,0.5124417491058046
108170,0.27949043944662383
108171,0.45495117485944814
108177,0.47142754870087933
108180,0.46156429874782406
108183,0.3218558617844374
108184,0.5195984076993769
108185,0.29828704314801896
108192,0.5716793344307999
108195,0.48296697749309037
108196,0.3431559853934494
108218,0.5939029408169926
108219,0.49647360890993997
108243,0.3449402125708543
108249,0.3107913850623982
108251,0.3280684866871485
108274,0.43207616178666125
108280,0.8634979239002666
108289,0.30889722410383524
108292,0.5762400928922471
108295,0.3073078557887038
108327,0.531740458665173
108332,0.35171445925116307
